report_code,label,year,view,status,n_values,message
be74f26c4e773f13f6076d7e901324b3,อัตราการใช้บริการผู้ป่วยในของประชากรไทย (วันต่อคน),2569,provider,empty,0,
38e40477e601acfba24653ceb9021cd3,รายงานการส่งต่อระหว่างสถานพยาบาล,2565,provider,ok,60,
38e40477e601acfba24653ceb9021cd3,รายงานการส่งต่อระหว่างสถานพยาบาล,2566,provider,ok,60,
38e40477e601acfba24653ceb9021cd3,รายงานการส่งต่อระหว่างสถานพยาบาล,2567,provider,ok,60,
38e40477e601acfba24653ceb9021cd3,รายงานการส่งต่อระหว่างสถานพยาบาล,2568,provider,ok,60,
38e40477e601acfba24653ceb9021cd3,รายงานการส่งต่อระหว่างสถานพยาบาล,2569,provider,ok,60,
38e40477e601acfba24653ceb9021cd4,ร้อยละการส่งต่อผู้ป่วยนอกเขตสุขภาพลดลง,2565,zone,error,0,500 
38e40477e601acfba24653ceb9021cd4,ร้อยละการส่งต่อผู้ป่วยนอกเขตสุขภาพลดลง,2566,zone,error,0,500 
38e40477e601acfba24653ceb9021cd4,ร้อยละการส่งต่อผู้ป่วยนอกเขตสุขภาพลดลง,2567,zone,error,0,500 
38e40477e601acfba24653ceb9021cd4,ร้อยละการส่งต่อผู้ป่วยนอกเขตสุขภาพลดลง,2568,zone,error,0,500 
38e40477e601acfba24653ceb9021cd4,ร้อยละการส่งต่อผู้ป่วยนอกเขตสุขภาพลดลง,2569,zone,error,0,500 
e4a6299a408fe53ba1ce003e22240d7b,รายงานอุบัติเหตุทางถนน,2565,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
e4a6299a408fe53ba1ce003e22240d7b,รายงานอุบัติเหตุทางถนน,2566,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
e4a6299a408fe53ba1ce003e22240d7b,รายงานอุบัติเหตุทางถนน,2567,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
e4a6299a408fe53ba1ce003e22240d7b,รายงานอุบัติเหตุทางถนน,2568,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
e4a6299a408fe53ba1ce003e22240d7b,รายงานอุบัติเหตุทางถนน,2569,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
3f97a68cfb9dd74428d94a08ceb59c0e,รายงานอุบัติเหตุทางถนน จำแนกตามสถานที่เกิดเหตุและประเภทผู้บาดเจ็บ,2565,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
3f97a68cfb9dd74428d94a08ceb59c0e,รายงานอุบัติเหตุทางถนน จำแนกตามสถานที่เกิดเหตุและประเภทผู้บาดเจ็บ,2566,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
3f97a68cfb9dd74428d94a08ceb59c0e,รายงานอุบัติเหตุทางถนน จำแนกตามสถานที่เกิดเหตุและประเภทผู้บาดเจ็บ,2567,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
3f97a68cfb9dd74428d94a08ceb59c0e,รายงานอุบัติเหตุทางถนน จำแนกตามสถานที่เกิดเหตุและประเภทผู้บาดเจ็บ,2568,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
3f97a68cfb9dd74428d94a08ceb59c0e,รายงานอุบัติเหตุทางถนน จำแนกตามสถานที่เกิดเหตุและประเภทผู้บาดเจ็บ,2569,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
fa7fcf7f29cb374f6c4ee6e86b114200,รายงานอุบัติเหตุทางถนน จำแนกตามประเภทยานพาหนะที่เกิดเหตุ,2565,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
fa7fcf7f29cb374f6c4ee6e86b114200,รายงานอุบัติเหตุทางถนน จำแนกตามประเภทยานพาหนะที่เกิดเหตุ,2566,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
fa7fcf7f29cb374f6c4ee6e86b114200,รายงานอุบัติเหตุทางถนน จำแนกตามประเภทยานพาหนะที่เกิดเหตุ,2567,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
fa7fcf7f29cb374f6c4ee6e86b114200,รายงานอุบัติเหตุทางถนน จำแนกตามประเภทยานพาหนะที่เกิดเหตุ,2568,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
fa7fcf7f29cb374f6c4ee6e86b114200,รายงานอุบัติเหตุทางถนน จำแนกตามประเภทยานพาหนะที่เกิดเหตุ,2569,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
45055c550ef5587953ff9d7924034cd0,รายงานอุบัติเหตุทางถนน จำแนกตามปัจจัยเสี่ยง,2565,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
45055c550ef5587953ff9d7924034cd0,รายงานอุบัติเหตุทางถนน จำแนกตามปัจจัยเสี่ยง,2566,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
45055c550ef5587953ff9d7924034cd0,รายงานอุบัติเหตุทางถนน จำแนกตามปัจจัยเสี่ยง,2567,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
45055c550ef5587953ff9d7924034cd0,รายงานอุบัติเหตุทางถนน จำแนกตามปัจจัยเสี่ยง,2568,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
45055c550ef5587953ff9d7924034cd0,รายงานอุบัติเหตุทางถนน จำแนกตามปัจจัยเสี่ยง,2569,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
4709220e55ae6c91c872e08b4ac2498c,"อัตราการเสียชีวิตของผู้ป่วยวิกฤตฉุกเฉิน (triage level 1) ภายใน 24 ชั่วโมง ในโรงพยาบาลระดับ A, S, M1 (ทั้งที่ ER และ Admit) น้อยกว่าร้อยละ 12",2565,provider,ok,15,
4709220e55ae6c91c872e08b4ac2498c,"อัตราการเสียชีวิตของผู้ป่วยวิกฤตฉุกเฉิน (triage level 1) ภายใน 24 ชั่วโมง ในโรงพยาบาลระดับ A, S, M1 (ทั้งที่ ER และ Admit) น้อยกว่าร้อยละ 12",2566,provider,ok,15,
4709220e55ae6c91c872e08b4ac2498c,"อัตราการเสียชีวิตของผู้ป่วยวิกฤตฉุกเฉิน (triage level 1) ภายใน 24 ชั่วโมง ในโรงพยาบาลระดับ A, S, M1 (ทั้งที่ ER และ Admit) น้อยกว่าร้อยละ 12",2567,provider,ok,15,
4709220e55ae6c91c872e08b4ac2498c,"อัตราการเสียชีวิตของผู้ป่วยวิกฤตฉุกเฉิน (triage level 1) ภายใน 24 ชั่วโมง ในโรงพยาบาลระดับ A, S, M1 (ทั้งที่ ER และ Admit) น้อยกว่าร้อยละ 12",2568,provider,ok,15,
4709220e55ae6c91c872e08b4ac2498c,"อัตราการเสียชีวิตของผู้ป่วยวิกฤตฉุกเฉิน (triage level 1) ภายใน 24 ชั่วโมง ในโรงพยาบาลระดับ A, S, M1 (ทั้งที่ ER และ Admit) น้อยกว่าร้อยละ 12",2569,provider,ok,15,
36203bcbf14fbe8f1906497ae8f5c0a5,รายงานจำนวนผู้เข้ารับการบำบัดบุหรี่/ผู้ดื่มเครื่องดื่มแอลกอฮอล์ ในสถานบริการ,2565,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
36203bcbf14fbe8f1906497ae8f5c0a5,รายงานจำนวนผู้เข้ารับการบำบัดบุหรี่/ผู้ดื่มเครื่องดื่มแอลกอฮอล์ ในสถานบริการ,2566,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
36203bcbf14fbe8f1906497ae8f5c0a5,รายงานจำนวนผู้เข้ารับการบำบัดบุหรี่/ผู้ดื่มเครื่องดื่มแอลกอฮอล์ ในสถานบริการ,2567,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
36203bcbf14fbe8f1906497ae8f5c0a5,รายงานจำนวนผู้เข้ารับการบำบัดบุหรี่/ผู้ดื่มเครื่องดื่มแอลกอฮอล์ ในสถานบริการ,2568,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
36203bcbf14fbe8f1906497ae8f5c0a5,รายงานจำนวนผู้เข้ารับการบำบัดบุหรี่/ผู้ดื่มเครื่องดื่มแอลกอฮอล์ ในสถานบริการ,2569,zone,error,0,"502 column ""z.zonecode"" must appear in the GROUP BY clause or be used in an aggregate function"
76e909d7af59d6ddc3fe11ebe25dad4d,โรคติดเชื้อระบบทางเดินหายใจที่สำคัญ (รายวัน),2565,provider,ok,64,
76e909d7af59d6ddc3fe11ebe25dad4d,โรคติดเชื้อระบบทางเดินหายใจที่สำคัญ (รายวัน),2566,provider,ok,64,
76e909d7af59d6ddc3fe11ebe25dad4d,โรคติดเชื้อระบบทางเดินหายใจที่สำคัญ (รายวัน),2567,provider,ok,64,
76e909d7af59d6ddc3fe11ebe25dad4d,โรคติดเชื้อระบบทางเดินหายใจที่สำคัญ (รายวัน),2568,provider,ok,64,
76e909d7af59d6ddc3fe11ebe25dad4d,โรคติดเชื้อระบบทางเดินหายใจที่สำคัญ (รายวัน),2569,provider,ok,64,
d8cd1ecb3a780f9b3d8d767eeb58002d,"โรคติดเชื้อระบบทางเดินหายใจ J&B,U (รพ.รายวัน)",2565,provider,ok,32,
d8cd1ecb3a780f9b3d8d767eeb58002d,"โรคติดเชื้อระบบทางเดินหายใจ J&B,U (รพ.รายวัน)",2566,provider,ok,32,
d8cd1ecb3a780f9b3d8d767eeb58002d,"โรคติดเชื้อระบบทางเดินหายใจ J&B,U (รพ.รายวัน)",2567,provider,ok,32,
d8cd1ecb3a780f9b3d8d767eeb58002d,"โรคติดเชื้อระบบทางเดินหายใจ J&B,U (รพ.รายวัน)",2568,provider,ok,32,
d8cd1ecb3a780f9b3d8d767eeb58002d,"โรคติดเชื้อระบบทางเดินหายใจ J&B,U (รพ.รายวัน)",2569,provider,ok,32,
e8b647ca3960f0fda1e64be0d4f0a684,ข้อมูลรายโรคที่มีความสัมพันธ์กับพฤติกรรม การล้างมือ การสวมหน้ากากอนามัย/หน้ากากผ้า จำแนกรายเดือน เปรียบเทียบ 3 ปีย้อนหลัง,2565,provider,ok,21,
e8b647ca3960f0fda1e64be0d4f0a684,ข้อมูลรายโรคที่มีความสัมพันธ์กับพฤติกรรม การล้างมือ การสวมหน้ากากอนามัย/หน้ากากผ้า จำแนกรายเดือน เปรียบเทียบ 3 ปีย้อนหลัง,2566,provider,ok,21,
e8b647ca3960f0fda1e64be0d4f0a684,ข้อมูลรายโรคที่มีความสัมพันธ์กับพฤติกรรม การล้างมือ การสวมหน้ากากอนามัย/หน้ากากผ้า จำแนกรายเดือน เปรียบเทียบ 3 ปีย้อนหลัง,2567,provider,ok,21,
e8b647ca3960f0fda1e64be0d4f0a684,ข้อมูลรายโรคที่มีความสัมพันธ์กับพฤติกรรม การล้างมือ การสวมหน้ากากอนามัย/หน้ากากผ้า จำแนกรายเดือน เปรียบเทียบ 3 ปีย้อนหลัง,2568,provider,ok,21,
e8b647ca3960f0fda1e64be0d4f0a684,ข้อมูลรายโรคที่มีความสัมพันธ์กับพฤติกรรม การล้างมือ การสวมหน้ากากอนามัย/หน้ากากผ้า จำแนกรายเดือน เปรียบเทียบ 3 ปีย้อนหลัง,2569,provider,ok,21,
2d85d6ec39840f8051854b028fa13073,หน่วยบริการที่มีบริการการแพทย์ทางไกล,2565,provider,ok,1,
2d85d6ec39840f8051854b028fa13073,หน่วยบริการที่มีบริการการแพทย์ทางไกล,2566,provider,ok,1,
2d85d6ec39840f8051854b028fa13073,หน่วยบริการที่มีบริการการแพทย์ทางไกล,2567,provider,ok,1,
2d85d6ec39840f8051854b028fa13073,หน่วยบริการที่มีบริการการแพทย์ทางไกล,2568,provider,ok,1,
2d85d6ec39840f8051854b028fa13073,หน่วยบริการที่มีบริการการแพทย์ทางไกล,2569,provider,ok,1,
6mun4l1edmmc4329x5xwh,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c ซ้ำภายใน 90 วัน,2565,provider,error,0,500 
6mun4l1edmmc4329x5xwh,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c ซ้ำภายใน 90 วัน,2566,provider,error,0,500 
6mun4l1edmmc4329x5xwh,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c ซ้ำภายใน 90 วัน,2567,provider,ok,34,
6mun4l1edmmc4329x5xwh,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c ซ้ำภายใน 90 วัน,2568,provider,ok,34,
6mun4l1edmmc4329x5xwh,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c ซ้ำภายใน 90 วัน,2569,provider,ok,34,
m7rdkm3qgyxgae02cqgif,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ LDL-Cholesterol ซ้ำภายใน 90 วัน,2565,provider,error,0,500 
m7rdkm3qgyxgae02cqgif,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ LDL-Cholesterol ซ้ำภายใน 90 วัน,2566,provider,error,0,500 
m7rdkm3qgyxgae02cqgif,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ LDL-Cholesterol ซ้ำภายใน 90 วัน,2567,provider,error,0,500 
m7rdkm3qgyxgae02cqgif,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ LDL-Cholesterol ซ้ำภายใน 90 วัน,2568,provider,error,0,500 
m7rdkm3qgyxgae02cqgif,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ LDL-Cholesterol ซ้ำภายใน 90 วัน,2569,provider,ok,34,
0eqewut9py61nmma8i2ax,ร้อยละของผู้มารับบริการได้รับการตรวจ Total Cholesterol ซ้ำภายใน 90 วัน,2565,provider,error,0,500 
0eqewut9py61nmma8i2ax,ร้อยละของผู้มารับบริการได้รับการตรวจ Total Cholesterol ซ้ำภายใน 90 วัน,2566,provider,error,0,500 
0eqewut9py61nmma8i2ax,ร้อยละของผู้มารับบริการได้รับการตรวจ Total Cholesterol ซ้ำภายใน 90 วัน,2567,provider,error,0,500 
0eqewut9py61nmma8i2ax,ร้อยละของผู้มารับบริการได้รับการตรวจ Total Cholesterol ซ้ำภายใน 90 วัน,2568,provider,ok,34,
0eqewut9py61nmma8i2ax,ร้อยละของผู้มารับบริการได้รับการตรวจ Total Cholesterol ซ้ำภายใน 90 วัน,2569,provider,ok,34,
igizblqvh46narmlmvcs5,ร้อยละของผู้มารับบริการได้รับการตรวจ Triglycerides ซ้ำภายใน 90 วัน,2565,provider,error,0,500 
igizblqvh46narmlmvcs5,ร้อยละของผู้มารับบริการได้รับการตรวจ Triglycerides ซ้ำภายใน 90 วัน,2566,provider,error,0,500 
igizblqvh46narmlmvcs5,ร้อยละของผู้มารับบริการได้รับการตรวจ Triglycerides ซ้ำภายใน 90 วัน,2567,provider,error,0,500 
igizblqvh46narmlmvcs5,ร้อยละของผู้มารับบริการได้รับการตรวจ Triglycerides ซ้ำภายใน 90 วัน,2568,provider,ok,34,
igizblqvh46narmlmvcs5,ร้อยละของผู้มารับบริการได้รับการตรวจ Triglycerides ซ้ำภายใน 90 วัน,2569,provider,ok,34,
a6an5mcvq4ndo8m0djmc5,ร้อยละผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c อย่างน้อยปีละ 1 ครั้ง,2565,provider,error,0,500 
a6an5mcvq4ndo8m0djmc5,ร้อยละผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c อย่างน้อยปีละ 1 ครั้ง,2566,provider,error,0,500 
a6an5mcvq4ndo8m0djmc5,ร้อยละผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c อย่างน้อยปีละ 1 ครั้ง,2567,provider,error,0,500 
a6an5mcvq4ndo8m0djmc5,ร้อยละผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c อย่างน้อยปีละ 1 ครั้ง,2568,provider,ok,26,
a6an5mcvq4ndo8m0djmc5,ร้อยละผู้ป่วยโรคเบาหวาน ได้รับการตรวจ HbA1c อย่างน้อยปีละ 1 ครั้ง,2569,provider,ok,26,
66js79dih7inc40q2d3s8,ร้อยละของผู้ป่วยโรคเบาหวานได้รับการตรวจ LDL-Cholesterol อย่างน้อยปีละ 1 ครั้ง,2565,provider,error,0,500 
66js79dih7inc40q2d3s8,ร้อยละของผู้ป่วยโรคเบาหวานได้รับการตรวจ LDL-Cholesterol อย่างน้อยปีละ 1 ครั้ง,2566,provider,error,0,500 
66js79dih7inc40q2d3s8,ร้อยละของผู้ป่วยโรคเบาหวานได้รับการตรวจ LDL-Cholesterol อย่างน้อยปีละ 1 ครั้ง,2567,provider,error,0,500 
66js79dih7inc40q2d3s8,ร้อยละของผู้ป่วยโรคเบาหวานได้รับการตรวจ LDL-Cholesterol อย่างน้อยปีละ 1 ครั้ง,2568,provider,ok,26,
66js79dih7inc40q2d3s8,ร้อยละของผู้ป่วยโรคเบาหวานได้รับการตรวจ LDL-Cholesterol อย่างน้อยปีละ 1 ครั้ง,2569,provider,ok,26,
avxi1awp5a4wwjel5pd5t,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ Creatinine อย่างน้อยปีละ 1 ครั้ง,2565,provider,error,0,500 
avxi1awp5a4wwjel5pd5t,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ Creatinine อย่างน้อยปีละ 1 ครั้ง,2566,provider,error,0,500 
avxi1awp5a4wwjel5pd5t,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ Creatinine อย่างน้อยปีละ 1 ครั้ง,2567,provider,error,0,500 
avxi1awp5a4wwjel5pd5t,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ Creatinine อย่างน้อยปีละ 1 ครั้ง,2568,provider,ok,26,
avxi1awp5a4wwjel5pd5t,ร้อยละของผู้ป่วยโรคเบาหวาน ได้รับการตรวจ Creatinine อย่างน้อยปีละ 1 ครั้ง,2569,provider,ok,26,
4ca582c18cbff487e79fc213690d2e8c,OPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2565,provider,ok,20,
4ca582c18cbff487e79fc213690d2e8c,OPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2566,provider,ok,20,
4ca582c18cbff487e79fc213690d2e8c,OPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2567,provider,ok,20,
4ca582c18cbff487e79fc213690d2e8c,OPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2568,provider,ok,20,
4ca582c18cbff487e79fc213690d2e8c,OPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2569,provider,ok,20,
050d854ebd7c8f86b3f6cd584d6f1df6,OPD-รายงานหัตถการด้านการแพทย์แผนจีน,2565,moo,empty,0,
050d854ebd7c8f86b3f6cd584d6f1df6,OPD-รายงานหัตถการด้านการแพทย์แผนจีน,2566,moo,empty,0,
050d854ebd7c8f86b3f6cd584d6f1df6,OPD-รายงานหัตถการด้านการแพทย์แผนจีน,2567,moo,empty,0,
050d854ebd7c8f86b3f6cd584d6f1df6,OPD-รายงานหัตถการด้านการแพทย์แผนจีน,2568,moo,empty,0,
050d854ebd7c8f86b3f6cd584d6f1df6,OPD-รายงานหัตถการด้านการแพทย์แผนจีน,2569,moo,empty,0,
18a142232fd2eaf3d595e190b5b3e76c,OPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2565,provider,error,0,502 Cannot read properties of undefined (reading 'query')
18a142232fd2eaf3d595e190b5b3e76c,OPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2566,provider,error,0,502 Cannot read properties of undefined (reading 'query')
18a142232fd2eaf3d595e190b5b3e76c,OPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2567,provider,error,0,502 Cannot read properties of undefined (reading 'query')
18a142232fd2eaf3d595e190b5b3e76c,OPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2568,provider,error,0,502 Cannot read properties of undefined (reading 'query')
18a142232fd2eaf3d595e190b5b3e76c,OPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2569,provider,error,0,502 Cannot read properties of undefined (reading 'query')
69f14e55fab1b653c0975404876067f2,IPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2565,provider,ok,20,
69f14e55fab1b653c0975404876067f2,IPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2566,provider,ok,20,
69f14e55fab1b653c0975404876067f2,IPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2567,provider,ok,20,
69f14e55fab1b653c0975404876067f2,IPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2568,provider,ok,20,
69f14e55fab1b653c0975404876067f2,IPD-จำนวนการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2569,provider,ok,20,
518cedb77b2c0e87e3044c53d6377dc2,IPD-รายงานหัตถการด้านการแพทย์แผนจีน,2565,provider,empty,0,
518cedb77b2c0e87e3044c53d6377dc2,IPD-รายงานหัตถการด้านการแพทย์แผนจีน,2566,provider,empty,0,
518cedb77b2c0e87e3044c53d6377dc2,IPD-รายงานหัตถการด้านการแพทย์แผนจีน,2567,provider,empty,0,
518cedb77b2c0e87e3044c53d6377dc2,IPD-รายงานหัตถการด้านการแพทย์แผนจีน,2568,provider,empty,0,
518cedb77b2c0e87e3044c53d6377dc2,IPD-รายงานหัตถการด้านการแพทย์แผนจีน,2569,provider,empty,0,
fe9b60048bd604dcc46a9365f62c3fe2,IPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2565,provider,error,0,502 Cannot read properties of undefined (reading 'query')
fe9b60048bd604dcc46a9365f62c3fe2,IPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2566,provider,error,0,502 Cannot read properties of undefined (reading 'query')
fe9b60048bd604dcc46a9365f62c3fe2,IPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2567,provider,error,0,502 Cannot read properties of undefined (reading 'query')
fe9b60048bd604dcc46a9365f62c3fe2,IPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2568,provider,error,0,502 Cannot read properties of undefined (reading 'query')
fe9b60048bd604dcc46a9365f62c3fe2,IPD-ลำดับการวินิจฉัยโรคแพทย์แผนจีน ตามกลุ่มโรคที่รักษาด้วยการแพทย์แผนจีน,2569,provider,error,0,502 Cannot read properties of undefined (reading 'query')
cba4cc41872398d244dde8e2604c1fda,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (คนต่อสถานบริการ),2565,provider,ok,13,
cba4cc41872398d244dde8e2604c1fda,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (คนต่อสถานบริการ),2566,provider,ok,13,
cba4cc41872398d244dde8e2604c1fda,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (คนต่อสถานบริการ),2567,provider,ok,13,
cba4cc41872398d244dde8e2604c1fda,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (คนต่อสถานบริการ),2568,provider,ok,13,
cba4cc41872398d244dde8e2604c1fda,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (คนต่อสถานบริการ),2569,provider,ok,13,
1b7a1fcbcd6cc2abae4c26d17d2b7045,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง),2565,provider,ok,13,
1b7a1fcbcd6cc2abae4c26d17d2b7045,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง),2566,provider,ok,13,
1b7a1fcbcd6cc2abae4c26d17d2b7045,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง),2567,provider,ok,13,
1b7a1fcbcd6cc2abae4c26d17d2b7045,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง),2568,provider,ok,13,
1b7a1fcbcd6cc2abae4c26d17d2b7045,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง),2569,provider,ok,13,
43b53d1950da4739e9a7f8ee4b0d25d2,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง) โดยทันตบุคลากร,2565,provider,ok,13,
43b53d1950da4739e9a7f8ee4b0d25d2,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง) โดยทันตบุคลากร,2566,provider,ok,13,
43b53d1950da4739e9a7f8ee4b0d25d2,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง) โดยทันตบุคลากร,2567,provider,ok,13,
43b53d1950da4739e9a7f8ee4b0d25d2,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง) โดยทันตบุคลากร,2568,provider,ok,13,
43b53d1950da4739e9a7f8ee4b0d25d2,ผู้ป่วยนอกที่รับบริการทางทันตกรรม รวมทุกสิทธิ์ (ครั้ง) โดยทันตบุคลากร,2569,provider,ok,13,
960aa7aeaa407980c00b16f99d47fe80,รายงานผู้ป่วยนอกที่รับบริการทางทันตกรรม (ครั้งต่อคนต่อปี) แยก 4 สิทธิ,2565,provider,ok,18,
960aa7aeaa407980c00b16f99d47fe80,รายงานผู้ป่วยนอกที่รับบริการทางทันตกรรม (ครั้งต่อคนต่อปี) แยก 4 สิทธิ,2566,provider,ok,18,
960aa7aeaa407980c00b16f99d47fe80,รายงานผู้ป่วยนอกที่รับบริการทางทันตกรรม (ครั้งต่อคนต่อปี) แยก 4 สิทธิ,2567,provider,ok,18,
960aa7aeaa407980c00b16f99d47fe80,รายงานผู้ป่วยนอกที่รับบริการทางทันตกรรม (ครั้งต่อคนต่อปี) แยก 4 สิทธิ,2568,provider,ok,18,
